סמל ישוב בחירות,שם ישוב בחירות,סמל קלפי,סמל רכוז,כתובת קלפי,סמל ישוב קלפי,שם ישוב קלפי,סמל רחוב קלפי,שם רחוב קלפי,מס' בית,מקום קלפי,סווג מקום,מחוז
5000,תל אביב - יפו,436.0,192,"מרכז בעלי מלאכה,16 ",5000,תל אביב - יפו,1112,מרכז בעלי מלאכה,16,"מרכז קהילתי לב ת""א בית תמי",מרכז קהילתי,תא
5000,תל אביב - יפו,437.0,192,"מרכז בעלי מלאכה,16 ",5000,תל אביב - יפו,1112,מרכז בעלי מלאכה,16,"מרכז קהילתי לב ת""א בית תמי",מרכז קהילתי,תא
5000,תל אביב - יפו,439.0,099,"שד רוטשילד,124 ",5000,תל אביב - יפו,1103,שד רוטשילד,124,ישיבת בר אילן,בית ספר תיכון עירוני דתי,תא
5000,תל אביב - יפו,440.0,099,"שד רוטשילד,124 ",5000,תל אביב - יפו,1103,שד רוטשילד,124,ישיבת בר אילן,בית ספר תיכון עירוני דתי,תא
5000,תל אביב - יפו,441.0,099,"שד רוטשילד,124 ",5000,תל אביב - יפו,1103,שד רוטשילד,124,ישיבת בר אילן,בית ספר תיכון עירוני דתי,תא
5000,תל אביב - יפו,442.0,045,"רש""י,48 ",5000,תל אביב - יפו,1116,"רש""י",48,מרכז יום לגיל הזהב,מועדון קשישים,תא
5000,תל אביב - יפו,443.0,049,"טשרניחובסקי,22 ",5000,תל אביב - יפו,1140,טשרניחובסקי,22,מרכז פדגוגי עירוני,מוסד מוניציפלי-משרדים,תא
5000,תל אביב - יפו,444.0,045,"רש""י,48 ",5000,תל אביב - יפו,1116,"רש""י",48,מרכז יום לגיל הזהב,מועדון קשישים,תא
5000,תל אביב - יפו,445.0,045,"רש""י,48 ",5000,תל אביב - יפו,1116,"רש""י",48,מרכז יום לגיל הזהב,מועדון קשישים,תא
5000,תל אביב - יפו,446.0,045,"רש""י,48 ",5000,תל אביב - יפו,1116,"רש""י",48,מרכז יום לגיל הזהב,מועדון קשישים,תא
5000,תל אביב - יפו,447.0,002,"גאולה,30 ",5000,תל אביב - יפו,1203,גאולה,30,אורט ד (גאולה לשעבר),בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,448.0,222,"אידלסון אברהם,30 ",5000,תל אביב - יפו,1138,אידלסון אברהם,30,פיקוח העירוני-הנהלה,,תא
5000,תל אביב - יפו,449.0,222,"אידלסון אברהם,30 ",5000,תל אביב - יפו,1138,אידלסון אברהם,30,פיקוח העירוני-הנהלה,,תא
5000,תל אביב - יפו,451.0,089,"סירקין,3 ",5000,תל אביב - יפו,620,סירקין,3,"בי""ס אנקורי",בית ספר פרטי,תא
5000,תל אביב - יפו,452.0,087,"מנדלי מוכר ספרים,19 ",5000,תל אביב - יפו,617,מנדלי מוכר ספרים,19,"בי""ס תל נורדאו",בית ספר ממלכתי,תא
5000,תל אביב - יפו,453.0,089,"סירקין,3 ",5000,תל אביב - יפו,620,סירקין,3,"בי""ס אנקורי",בית ספר פרטי,תא
5000,תל אביב - יפו,454.0,089,"סירקין,3 ",5000,תל אביב - יפו,620,סירקין,3,"בי""ס אנקורי",בית ספר פרטי,תא
5000,תל אביב - יפו,455.0,089,"סירקין,3 ",5000,תל אביב - יפו,620,סירקין,3,"בי""ס אנקורי",בית ספר פרטי,תא
5000,תל אביב - יפו,456.0,089,"סירקין,3 ",5000,תל אביב - יפו,620,סירקין,3,"בי""ס אנקורי",בית ספר פרטי,תא
5000,תל אביב - יפו,457.0,222,"אידלסון אברהם,30 ",5000,תל אביב - יפו,1138,אידלסון אברהם,30,פיקוח העירוני-הנהלה,,תא
5000,תל אביב - יפו,458.0,049,"טשרניחובסקי,22 ",5000,תל אביב - יפו,1140,טשרניחובסקי,22,מרכז פדגוגי עירוני,מוסד מוניציפלי-משרדים,תא
5000,תל אביב - יפו,472.0,090,"בלפור,12 ",5000,תל אביב - יפו,1264,בלפור,12,"בי""ס בלפור",בית ספר ממלכתי,תא
5000,תל אביב - יפו,473.0,094,"מזא""ה,34 ",5000,תל אביב - יפו,1265,"מזא""ה",34,"מועדון מע""ן",מוסד מוניציפלי-משרדים,תא
5000,תל אביב - יפו,474.0,090,"בלפור,12 ",5000,תל אביב - יפו,1264,בלפור,12,"בי""ס בלפור",בית ספר ממלכתי,תא
5000,תל אביב - יפו,475.0,094,"מזא""ה,34 ",5000,תל אביב - יפו,1265,"מזא""ה",34,"מועדון מע""ן",מוסד מוניציפלי-משרדים,תא
5000,תל אביב - יפו,476.0,002,"גאולה,30 ",5000,תל אביב - יפו,1203,גאולה,30,אורט ד (גאולה לשעבר),בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,477.0,002,"גאולה,30 ",5000,תל אביב - יפו,1203,גאולה,30,אורט ד (גאולה לשעבר),בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,478.0,002,"גאולה,30 ",5000,תל אביב - יפו,1203,גאולה,30,אורט ד (גאולה לשעבר),בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,480.0,002,"גאולה,30 ",5000,תל אביב - יפו,1203,גאולה,30,אורט ד (גאולה לשעבר),בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,481.0,024,"אלחנן יצחק,2 ",5000,תל אביב - יפו,1319,אלחנן יצחק,2,סמינר בית יעקב,בית ספר תיכון עירוני דתי,תא
5000,תל אביב - יפו,482.0,024,"אלחנן יצחק,2 ",5000,תל אביב - יפו,1319,אלחנן יצחק,2,סמינר בית יעקב,בית ספר תיכון עירוני דתי,תא
5000,תל אביב - יפו,483.0,190,"האר""י,10 ",5000,תל אביב - יפו,1205,"האר""י",10,מועדון לקשיש- הכרם,מועדון קשישים,תא
5000,תל אביב - יפו,487.0,190,"האר""י,10 ",5000,תל אביב - יפו,1205,"האר""י",10,מועדון לקשיש- הכרם,מועדון קשישים,תא
5000,תל אביב - יפו,488.0,190,"האר""י,10 ",5000,תל אביב - יפו,1205,"האר""י",10,מועדון לקשיש- הכרם,מועדון קשישים,תא
5000,תל אביב - יפו,491.0,024,"אלחנן יצחק,2 ",5000,תל אביב - יפו,1319,אלחנן יצחק,2,סמינר בית יעקב,בית ספר תיכון עירוני דתי,תא
5000,תל אביב - יפו,492.0,024,"אלחנן יצחק,2 ",5000,תל אביב - יפו,1319,אלחנן יצחק,2,סמינר בית יעקב,בית ספר תיכון עירוני דתי,תא
5000,תל אביב - יפו,494.0,060,"יפה בצלאל,8 ",5000,תל אביב - יפו,1267,יפה בצלאל,8,"בי""ס בית יעקב ב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,495.0,060,"יפה בצלאל,8 ",5000,תל אביב - יפו,1267,יפה בצלאל,8,"בי""ס בית יעקב ב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,496.0,094,"מזא""ה,34 ",5000,תל אביב - יפו,1265,"מזא""ה",34,"מועדון מע""ן",מוסד מוניציפלי-משרדים,תא
5000,תל אביב - יפו,497.0,060,"יפה בצלאל,8 ",5000,תל אביב - יפו,1267,יפה בצלאל,8,"בי""ס בית יעקב ב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,498.0,090,"בלפור,12 ",5000,תל אביב - יפו,1264,בלפור,12,"בי""ס בלפור",בית ספר ממלכתי,תא
5000,תל אביב - יפו,499.0,090,"בלפור,12 ",5000,תל אביב - יפו,1264,בלפור,12,"בי""ס בלפור",בית ספר ממלכתי,תא
5000,תל אביב - יפו,501.0,094,"מזא""ה,34 ",5000,תל אביב - יפו,1265,"מזא""ה",34,"מועדון מע""ן",מוסד מוניציפלי-משרדים,תא
5000,תל אביב - יפו,502.0,090,"בלפור,12 ",5000,תל אביב - יפו,1264,בלפור,12,"בי""ס בלפור",בית ספר ממלכתי,תא
5000,תל אביב - יפו,503.0,060,"יפה בצלאל,8 ",5000,תל אביב - יפו,1267,יפה בצלאל,8,"בי""ס בית יעקב ב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,504.0,060,"יפה בצלאל,8 ",5000,תל אביב - יפו,1267,יפה בצלאל,8,"בי""ס בית יעקב ב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,506.0,060,"יפה בצלאל,8 ",5000,תל אביב - יפו,1267,יפה בצלאל,8,"בי""ס בית יעקב ב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,507.0,060,"יפה בצלאל,8 ",5000,תל אביב - יפו,1267,יפה בצלאל,8,"בי""ס בית יעקב ב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,508.0,060,"יפה בצלאל,8 ",5000,תל אביב - יפו,1267,יפה בצלאל,8,"בי""ס בית יעקב ב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,509.0,060,"יפה בצלאל,8 ",5000,תל אביב - יפו,1267,יפה בצלאל,8,"בי""ס בית יעקב ב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,529.0,024,"אלחנן יצחק,2 ",5000,תל אביב - יפו,1319,אלחנן יצחק,2,סמינר בית יעקב,בית ספר תיכון עירוני דתי,תא
5000,תל אביב - יפו,533.0,093,"לילינבלום,7 ",5000,תל אביב - יפו,1309,לילינבלום,7,אולפנת בני עקיבא,בית ספר תיכון עירוני דתי,תא
5000,תל אביב - יפו,534.0,093,"לילינבלום,7 ",5000,תל אביב - יפו,1309,לילינבלום,7,אולפנת בני עקיבא,בית ספר תיכון עירוני דתי,תא
5000,תל אביב - יפו,535.0,191,"שבזי,22 ",5000,תל אביב - יפו,1327,שבזי,22,מרכז קהילתי נווה צדק,מרכז קהילתי,תא
5000,תל אביב - יפו,546.0,191,"שבזי,22 ",5000,תל אביב - יפו,1327,שבזי,22,מרכז קהילתי נווה צדק,מרכז קהילתי,תא
5000,תל אביב - יפו,547.0,191,"שבזי,22 ",5000,תל אביב - יפו,1327,שבזי,22,מרכז קהילתי נווה צדק,מרכז קהילתי,תא
5000,תל אביב - יפו,548.0,191,"שבזי,22 ",5000,תל אביב - יפו,1327,שבזי,22,מרכז קהילתי נווה צדק,מרכז קהילתי,תא
5000,תל אביב - יפו,569.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,570.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,571.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,572.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,573.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,574.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,575.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,576.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,577.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,578.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,579.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,580.0,074,דה מודינה אריה,5000,תל אביב - יפו,2353,דה מודינה אריה,0,"בי""ס שורשים (ויתקין)",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,582.0,074,דה מודינה אריה,5000,תל אביב - יפו,2353,דה מודינה אריה,0,"בי""ס שורשים (ויתקין)",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,585.0,195,"הצפירה,20 ",5000,תל אביב - יפו,1526,הצפירה,20,"בי""ס שבח מופת",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,586.0,074,דה מודינה אריה,5000,תל אביב - יפו,2353,דה מודינה אריה,0,"בי""ס שורשים (ויתקין)",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,587.0,195,"הצפירה,20 ",5000,תל אביב - יפו,1526,הצפירה,20,"בי""ס שבח מופת",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,588.0,195,"הצפירה,20 ",5000,תל אביב - יפו,1526,הצפירה,20,"בי""ס שבח מופת",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,592.0,195,"הצפירה,20 ",5000,תל אביב - יפו,1526,הצפירה,20,"בי""ס שבח מופת",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,611.0,020,"אוליפנט,11 ",5000,תל אביב - יפו,1508,אוליפנט,11,"בי""ס לאומנויות",בית ספר ממלכתי,תא
5000,תל אביב - יפו,612.0,020,"אוליפנט,11 ",5000,תל אביב - יפו,1508,אוליפנט,11,"בי""ס לאומנויות",בית ספר ממלכתי,תא
5000,תל אביב - יפו,613.0,020,"אוליפנט,11 ",5000,תל אביב - יפו,1508,אוליפנט,11,"בי""ס לאומנויות",בית ספר ממלכתי,תא
5000,תל אביב - יפו,614.0,020,"אוליפנט,11 ",5000,תל אביב - יפו,1508,אוליפנט,11,"בי""ס לאומנויות",בית ספר ממלכתי,תא
5000,תל אביב - יפו,616.0,020,"אוליפנט,11 ",5000,תל אביב - יפו,1508,אוליפנט,11,"בי""ס לאומנויות",בית ספר ממלכתי,תא
5000,תל אביב - יפו,618.0,077,"שפרינצק,4 ",5000,תל אביב - יפו,1537,שפרינצק,4,"בי""ס תיכון א",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,619.0,077,"שפרינצק,4 ",5000,תל אביב - יפו,1537,שפרינצק,4,"בי""ס תיכון א",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,620.0,081,"שפע טל,15 ",5000,תל אביב - יפו,1558,שפע טל,15,עירייה-מתחם גבעת התחמושת,מוסד מוניציפלי-משרדים,תא
5000,תל אביב - יפו,622.0,077,"שפרינצק,4 ",5000,תל אביב - יפו,1537,שפרינצק,4,"בי""ס תיכון א",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,634.0,105,"נחלת יצחק,35 ",5000,תל אביב - יפו,2509,נחלת יצחק,35,"בי""ס איילון",בית ספר ממלכתי,תא
5000,תל אביב - יפו,635.0,105,"נחלת יצחק,35 ",5000,תל אביב - יפו,2509,נחלת יצחק,35,"בי""ס איילון",בית ספר ממלכתי,תא
5000,תל אביב - יפו,636.0,105,"נחלת יצחק,35 ",5000,תל אביב - יפו,2509,נחלת יצחק,35,"בי""ס איילון",בית ספר ממלכתי,תא
5000,תל אביב - יפו,637.0,105,"נחלת יצחק,35 ",5000,תל אביב - יפו,2509,נחלת יצחק,35,"בי""ס איילון",בית ספר ממלכתי,תא
5000,תל אביב - יפו,638.0,105,"נחלת יצחק,35 ",5000,תל אביב - יפו,2509,נחלת יצחק,35,"בי""ס איילון",בית ספר ממלכתי,תא
5000,תל אביב - יפו,639.0,105,"נחלת יצחק,35 ",5000,תל אביב - יפו,2509,נחלת יצחק,35,"בי""ס איילון",בית ספר ממלכתי,תא
5000,תל אביב - יפו,640.0,105,"נחלת יצחק,35 ",5000,תל אביב - יפו,2509,נחלת יצחק,35,"בי""ס איילון",בית ספר ממלכתי,תא
5000,תל אביב - יפו,641.0,105,"נחלת יצחק,35 ",5000,תל אביב - יפו,2509,נחלת יצחק,35,"בי""ס איילון",בית ספר ממלכתי,תא
5000,תל אביב - יפו,642.0,035,"ביצרון,19 ",5000,תל אביב - יפו,2548,ביצרון,19,"בי""ס דוד בלוך",בית ספר ממלכתי,תא
5000,תל אביב - יפו,643.0,105,"נחלת יצחק,35 ",5000,תל אביב - יפו,2509,נחלת יצחק,35,"בי""ס איילון",בית ספר ממלכתי,תא
5000,תל אביב - יפו,644.0,073,"האספרגוס,5 ",5000,תל אביב - יפו,2544,האספרגוס,5,"מתנ""ס רמת ישראל","מתנ""ס/מועדון נוער",תא
5000,תל אביב - יפו,645.0,073,"האספרגוס,5 ",5000,תל אביב - יפו,2544,האספרגוס,5,"מתנ""ס רמת ישראל","מתנ""ס/מועדון נוער",תא
5000,תל אביב - יפו,646.0,073,"האספרגוס,5 ",5000,תל אביב - יפו,2544,האספרגוס,5,"מתנ""ס רמת ישראל","מתנ""ס/מועדון נוער",תא
5000,תל אביב - יפו,647.0,035,"ביצרון,19 ",5000,תל אביב - יפו,2548,ביצרון,19,"בי""ס דוד בלוך",בית ספר ממלכתי,תא
5000,תל אביב - יפו,648.0,035,"ביצרון,19 ",5000,תל אביב - יפו,2548,ביצרון,19,"בי""ס דוד בלוך",בית ספר ממלכתי,תא
5000,תל אביב - יפו,649.0,035,"ביצרון,19 ",5000,תל אביב - יפו,2548,ביצרון,19,"בי""ס דוד בלוך",בית ספר ממלכתי,תא
5000,תל אביב - יפו,650.0,105,"נחלת יצחק,35 ",5000,תל אביב - יפו,2509,נחלת יצחק,35,"בי""ס איילון",בית ספר ממלכתי,תא
5000,תל אביב - יפו,661.0,012,"המערכה,3 ",5000,תל אביב - יפו,2679,המערכה,3,"בי""ס חב""ד",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,662.0,114,"ברנפלד שמעון,15 ",5000,תל אביב - יפו,2682,ברנפלד שמעון,15,"בי""ס עציון",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,663.0,068,"הצבי,5 ",5000,תל אביב - יפו,2607,הצבי,5,"בי""ס צבי שפירא",בית ספר ממלכתי,תא
5000,תל אביב - יפו,664.0,012,"המערכה,3 ",5000,תל אביב - יפו,2679,המערכה,3,"בי""ס חב""ד",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,665.0,114,"ברנפלד שמעון,15 ",5000,תל אביב - יפו,2682,ברנפלד שמעון,15,"בי""ס עציון",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,666.0,025,"שד יד לבנים,18 ",5000,תל אביב - יפו,2642,שד יד לבנים,18,"בי""ס גבורי ישראל",בית ספר ממלכתי,תא
5000,תל אביב - יפו,667.0,114,"ברנפלד שמעון,15 ",5000,תל אביב - יפו,2682,ברנפלד שמעון,15,"בי""ס עציון",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,668.0,114,"ברנפלד שמעון,15 ",5000,תל אביב - יפו,2682,ברנפלד שמעון,15,"בי""ס עציון",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,669.0,114,"ברנפלד שמעון,15 ",5000,תל אביב - יפו,2682,ברנפלד שמעון,15,"בי""ס עציון",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,670.0,114,"ברנפלד שמעון,15 ",5000,תל אביב - יפו,2682,ברנפלד שמעון,15,"בי""ס עציון",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,671.0,012,"המערכה,3 ",5000,תל אביב - יפו,2679,המערכה,3,"בי""ס חב""ד",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,672.0,012,"המערכה,3 ",5000,תל אביב - יפו,2679,המערכה,3,"בי""ס חב""ד",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,673.0,025,"שד יד לבנים,18 ",5000,תל אביב - יפו,2642,שד יד לבנים,18,"בי""ס גבורי ישראל",בית ספר ממלכתי,תא
5000,תל אביב - יפו,674.0,025,"שד יד לבנים,18 ",5000,תל אביב - יפו,2642,שד יד לבנים,18,"בי""ס גבורי ישראל",בית ספר ממלכתי,תא
5000,תל אביב - יפו,675.0,025,"שד יד לבנים,18 ",5000,תל אביב - יפו,2642,שד יד לבנים,18,"בי""ס גבורי ישראל",בית ספר ממלכתי,תא
5000,תל אביב - יפו,676.0,012,"המערכה,3 ",5000,תל אביב - יפו,2679,המערכה,3,"בי""ס חב""ד",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,677.0,041,"התשעים ושלוש,2 ",5000,תל אביב - יפו,2668,התשעים ושלוש,2,"בי""ס בראשית(החיל)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,678.0,041,"התשעים ושלוש,2 ",5000,תל אביב - יפו,2668,התשעים ושלוש,2,"בי""ס בראשית(החיל)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,679.0,041,"התשעים ושלוש,2 ",5000,תל אביב - יפו,2668,התשעים ושלוש,2,"בי""ס בראשית(החיל)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,680.0,041,"התשעים ושלוש,2 ",5000,תל אביב - יפו,2668,התשעים ושלוש,2,"בי""ס בראשית(החיל)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,681.0,070,"יגור,2 ",5000,תל אביב - יפו,2637,יגור,2,"בי""ס רוקח",בית ספר ממלכתי,תא
5000,תל אביב - יפו,682.0,057,"אלון יגאל,31 ",5000,תל אביב - יפו,2524,אלון יגאל,31,"בי""ס מודיעים",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,683.0,057,"אלון יגאל,31 ",5000,תל אביב - יפו,2524,אלון יגאל,31,"בי""ס מודיעים",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,684.0,109,"דרך ההגנה,106 ",5000,תל אביב - יפו,2658,דרך ההגנה,106,תלמוד תורה תפארת יוסף,"תלמוד תורה (ת""ת)",תא
5000,תל אביב - יפו,685.0,070,"יגור,2 ",5000,תל אביב - יפו,2637,יגור,2,"בי""ס רוקח",בית ספר ממלכתי,תא
5000,תל אביב - יפו,686.0,070,"יגור,2 ",5000,תל אביב - יפו,2637,יגור,2,"בי""ס רוקח",בית ספר ממלכתי,תא
5000,תל אביב - יפו,687.0,070,"יגור,2 ",5000,תל אביב - יפו,2637,יגור,2,"בי""ס רוקח",בית ספר ממלכתי,תא
5000,תל אביב - יפו,688.0,119,"גבעתי,4 ",5000,תל אביב - יפו,2632,גבעתי,4,"בי""ס הגליל",בית ספר ממלכתי,תא
5000,תל אביב - יפו,689.0,109,"דרך ההגנה,106 ",5000,תל אביב - יפו,2658,דרך ההגנה,106,תלמוד תורה תפארת יוסף,"תלמוד תורה (ת""ת)",תא
5000,תל אביב - יפו,690.0,146,"טשרנא,7 ",5000,תל אביב - יפו,2691,טשרנא,7,קרית חינוך-יד אליהו,בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,691.0,068,"הצבי,5 ",5000,תל אביב - יפו,2607,הצבי,5,"בי""ס צבי שפירא",בית ספר ממלכתי,תא
5000,תל אביב - יפו,692.0,068,"הצבי,5 ",5000,תל אביב - יפו,2607,הצבי,5,"בי""ס צבי שפירא",בית ספר ממלכתי,תא
5000,תל אביב - יפו,693.0,068,"הצבי,5 ",5000,תל אביב - יפו,2607,הצבי,5,"בי""ס צבי שפירא",בית ספר ממלכתי,תא
5000,תל אביב - יפו,694.0,109,"דרך ההגנה,106 ",5000,תל אביב - יפו,2658,דרך ההגנה,106,תלמוד תורה תפארת יוסף,"תלמוד תורה (ת""ת)",תא
5000,תל אביב - יפו,695.0,119,"גבעתי,4 ",5000,תל אביב - יפו,2632,גבעתי,4,"בי""ס הגליל",בית ספר ממלכתי,תא
5000,תל אביב - יפו,697.0,119,"גבעתי,4 ",5000,תל אביב - יפו,2632,גבעתי,4,"בי""ס הגליל",בית ספר ממלכתי,תא
5000,תל אביב - יפו,698.0,041,"התשעים ושלוש,2 ",5000,תל אביב - יפו,2668,התשעים ושלוש,2,"בי""ס בראשית(החיל)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,701.0,044,"סנפיר,20 ",5000,תל אביב - יפו,2961,סנפיר,20,"בי""ס תל חי (סניף)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,702.0,091,"הרב אלנקווה,13 ",5000,תל אביב - יפו,2973,הרב אלנקווה,13,"בי""ס כפיר",בית ספר ממלכתי,תא
5000,תל אביב - יפו,703.0,044,"סנפיר,20 ",5000,תל אביב - יפו,2961,סנפיר,20,"בי""ס תל חי (סניף)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,704.0,022,"לובטקין צביה,35 ",5000,תל אביב - יפו,2981,לובטקין צביה,35,"בי""ס בעל שם טוב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,705.0,044,"סנפיר,20 ",5000,תל אביב - יפו,2961,סנפיר,20,"בי""ס תל חי (סניף)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,706.0,215,"הרב אלנקווה,18 ",5000,תל אביב - יפו,2973,הרב אלנקווה,18,"בי""ס קהילת יעקב","תלמוד תורה (ת""ת)",תא
5000,תל אביב - יפו,707.0,085,"מעפילי אגוז,74 ",5000,תל אביב - יפו,2960,מעפילי אגוז,74,"בי""ס תל חי",בית ספר ממלכתי,תא
5000,תל אביב - יפו,708.0,044,"סנפיר,20 ",5000,תל אביב - יפו,2961,סנפיר,20,"בי""ס תל חי (סניף)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,709.0,022,"לובטקין צביה,35 ",5000,תל אביב - יפו,2981,לובטקין צביה,35,"בי""ס בעל שם טוב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,710.0,091,"הרב אלנקווה,13 ",5000,תל אביב - יפו,2973,הרב אלנקווה,13,"בי""ס כפיר",בית ספר ממלכתי,תא
5000,תל אביב - יפו,711.0,031,"בושם,2 ",5000,תל אביב - יפו,2964,בושם,2,"בי""ס גולומב",בית ספר ממלכתי,תא
5000,תל אביב - יפו,712.0,091,"הרב אלנקווה,13 ",5000,תל אביב - יפו,2973,הרב אלנקווה,13,"בי""ס כפיר",בית ספר ממלכתי,תא
5000,תל אביב - יפו,713.0,091,"הרב אלנקווה,13 ",5000,תל אביב - יפו,2973,הרב אלנקווה,13,"בי""ס כפיר",בית ספר ממלכתי,תא
5000,תל אביב - יפו,714.0,091,"הרב אלנקווה,13 ",5000,תל אביב - יפו,2973,הרב אלנקווה,13,"בי""ס כפיר",בית ספר ממלכתי,תא
5000,תל אביב - יפו,715.0,085,"מעפילי אגוז,74 ",5000,תל אביב - יפו,2960,מעפילי אגוז,74,"בי""ס תל חי",בית ספר ממלכתי,תא
5000,תל אביב - יפו,716.0,044,"סנפיר,20 ",5000,תל אביב - יפו,2961,סנפיר,20,"בי""ס תל חי (סניף)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,717.0,216,"שד ששת הימים,6 ",5000,תל אביב - יפו,2959,שד ששת הימים,6,"מתנ""ס נווה אליעזר","מתנ""ס/מועדון נוער",תא
5000,תל אביב - יפו,718.0,044,"סנפיר,20 ",5000,תל אביב - יפו,2961,סנפיר,20,"בי""ס תל חי (סניף)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,719.0,022,"לובטקין צביה,35 ",5000,תל אביב - יפו,2981,לובטקין צביה,35,"בי""ס בעל שם טוב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,720.0,022,"לובטקין צביה,35 ",5000,תל אביב - יפו,2981,לובטקין צביה,35,"בי""ס בעל שם טוב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,721.0,022,"לובטקין צביה,35 ",5000,תל אביב - יפו,2981,לובטקין צביה,35,"בי""ס בעל שם טוב",בית ספר ממלכתי דתי,תא
